id,rating,year,img,name,link,location,type,lat,lng
1301,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4d41c4c2-56b8-47e6-8845-e087cd6470ed.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Anne de Bretagne,https://guide.michelin.com//en/pays-de-la-loire/la-plaine-sur-mer/restaurant/anne-de-bretagne,La Plaine-sur-Mer,Modern Cuisine,47.154732,-2.213422
1302,3,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5d1bb7db-b0af-41b8-94f9-e44177066e45.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Maison Lameloise,https://guide.michelin.com//en/bourgogne-franche-comte/chagny/restaurant/maison-lameloise,Chagny,Modern Cuisine,46.907997,4.753017
1303,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a0a52bd7-96f0-4ea5-9771-f2b1dda3c403.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Signature,https://guide.michelin.com//en/provence-alpes-cote-dazur/marseille/restaurant/signature1186475,Marseille,Modern Cuisine,43.276428,5.394455
1304,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3f58a79c-d21f-4b2b-83dc-3122ec66de4c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203","114, Faubourg",https://guide.michelin.com//en/ile-de-france/paris/restaurant/114-faubourg,Paris,Modern Cuisine,48.871777,2.314212
1305,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c5f4967b-6945-43f3-9c16-bdf39253ccd6.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Auberge de l'Abbaye,https://guide.michelin.com//en/auvergne-rhone-alpes/ambronay/restaurant/auberge-de-l-abbaye65232,Ambronay,Modern Cuisine,46.007381,5.360642
1306,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ee99f6cd-40ae-4abd-a500-b91bd4cfca88.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Vivier,https://guide.michelin.com//en/provence-alpes-cote-dazur/l-isle-sur-la-sorgue/restaurant/le-vivier3857,L'Isle-sur-la-Sorgue,Modern Cuisine,43.92577,5.063362
1307,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ed45b461-7877-4533-a55d-6cff7e512f91.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",La Table de Nans,https://guide.michelin.com//en/provence-alpes-cote-dazur/la-ciotat/restaurant/la-table-de-nans,La Ciotat,Mediterranean Cuisine,43.182838,5.666668
1308,3,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/46d86d80-0948-48cc-944d-24db505a31d9.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Flocons de Sel,https://guide.michelin.com//en/auvergne-rhone-alpes/megve/restaurant/flocons-de-sel,Megève,Creative,45.82354,6.60007
1309,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2744ed06-f582-4fc6-a058-816cddb50a34.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",David Toutain,https://guide.michelin.com//en/ile-de-france/paris/restaurant/david-toutain,Paris,"Creative, Creative",48.860268,2.309704
1310,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0150026f-74df-4e82-9a55-94685ba59a96.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",L'Oiseau Blanc,https://guide.michelin.com//en/ile-de-france/paris/restaurant/l-oiseau-blanc,Paris,Modern Cuisine,48.870991,2.29328
1311,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9d86a494-948d-4658-96df-e95bf00470cc.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Hittau,https://guide.michelin.com//en/nouvelle-aquitaine/saint-vincent-de-tyrosse/restaurant/le-hittau,Saint-Vincent-de-Tyrosse,Modern Cuisine,43.661678,-1.296339
1312,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5f1639f0-90b8-46c0-8e97-8f539982afc5.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Tour des Vents,https://guide.michelin.com//en/nouvelle-aquitaine/monbazillac/restaurant/la-tour-des-vents,Monbazillac,Modern Cuisine,44.796906,0.460973
1313,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c4cb299c-d77a-4f03-beb9-ad665af31364.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Prieuré,https://guide.michelin.com//en/auvergne-rhone-alpes/ambierle/restaurant/le-prieure189,Ambierle,Modern Cuisine,46.10405,3.896215
1314,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/857b46ec-c981-48ad-85af-1cfcea1ff6f1.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Meurin,https://guide.michelin.com//en/hauts-de-france/busnes/restaurant/meurin,Busnes,Modern Cuisine,50.582466,2.511812
1315,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c3b03d75-399b-46f9-80b8-ed193293d14f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Candille,https://guide.michelin.com//en/provence-alpes-cote-dazur/mougins/restaurant/le-candille,Mougins,Modern Cuisine,43.598625,6.990191
1316,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2c7b5915-cf9c-46b2-b4dc-84c500372c0c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Table d'Hôtes - Le Quatrième Mur,https://guide.michelin.com//en/nouvelle-aquitaine/bordeaux/restaurant/la-table-d-hotes-le-quatrieme-mur,Bordeaux,Creative,44.842579,-0.57423
1317,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/af8dd22e-8741-4981-94c4-c6052e50ddb5.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Table d'Olivier,https://guide.michelin.com//en/nouvelle-aquitaine/brive-la-gaillarde/restaurant/la-table-d-olivier,Brive-la-Gaillarde,Modern Cuisine,45.158989,1.5309
1318,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/53aafeca-b9bc-4d52-b707-690edf5e0b6d.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Pantagruel,https://guide.michelin.com//en/ile-de-france/paris/restaurant/pantagruel,Paris,Modern Cuisine,48.870003,2.346436
1319,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/083ba3a4-51bf-447e-96f8-f02460900108.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ed.Em,https://guide.michelin.com//en/bourgogne-franche-comte/chassagne-montrachet/restaurant/ed-em,Chassagne-Montrachet,Modern Cuisine,46.938496,4.730747
1320,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d8170f08-799c-495f-a41e-61f18ed9035b.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Puits St-Jacques,https://guide.michelin.com//en/occitanie/pujaudran/restaurant/le-puits-st-jacques,Pujaudran,Creative,43.590855,1.150124
1321,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/897ad4a0-7053-42d8-9cbc-a2e6e4d32d20.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ochre,https://guide.michelin.com//en/ile-de-france/rueil-malmaison/restaurant/ochre,Rueil-Malmaison,Modern Cuisine,48.877838,2.183054
1322,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/41882354-079f-4330-9af7-e31035d8118b.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Table de Patrick Raingeard,https://guide.michelin.com//en/provence-alpes-cote-dazur/ze-bord-de-mer/restaurant/la-table-de-patrick-raingeard,Èze-Bord-de-Mer,Creative,43.718601,7.372922
1323,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0875db3b-b75d-4f29-a369-9dfe2f91b914.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Table de Xavier Mathieu,https://guide.michelin.com//en/provence-alpes-cote-dazur/joucas/restaurant/la-table-de-xavier-mathieu,Joucas,Creative,43.929138,5.255869
1324,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/981ca49b-e4e1-492b-b561-8749960e766e.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Les Climats,https://guide.michelin.com//en/ile-de-france/paris/restaurant/les-climats,Paris,Modern Cuisine,48.858849,2.328488
1325,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0a7486cd-ea4a-4df8-87ed-52ea1569ccbc.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Auberge de la Charme,https://guide.michelin.com//en/bourgogne-franche-comte/prenois/restaurant/auberge-de-la-charme,Prenois,"Creative, Creative",47.375839,4.898924
1326,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cbcabf9f-9d0a-4ddb-8046-a6ac8d5210fa.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",JAN,https://guide.michelin.com//en/provence-alpes-cote-dazur/nice/restaurant/jan,Nice,Creative,43.699894,7.2848
1327,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/fb8c925f-1344-4a5e-9883-c4f1f94e9d42.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Les Oliviers,https://guide.michelin.com//en/provence-alpes-cote-dazur/bandol/restaurant/les-oliviers122360,Bandol,Modern Cuisine,43.133099,5.75118
1328,2,MICHELIN Guide France,"https://static.pxlecdn.com/photos/227332764/original/8453877455c8f7dc711b.jpg"" width=""362"" height=""203",Les Cèdres,https://guide.michelin.com//en/auvergne-rhone-alpes/granges-les-beaumont/restaurant/les-cedres,Granges-les-Beaumont,Classic Cuisine,45.050224,4.98366
1329,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2a52aec5-e1b6-4260-8453-5efc2c6d14d0.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Le Village,https://guide.michelin.com//en/ile-de-france/marly-le-roi/restaurant/le-village,Marly-le-Roi,Modern Cuisine,48.867245,2.094104
1330,3,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/24245123-ebfa-46fa-94d6-9ac18c3387fe.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Cinq,https://guide.michelin.com//en/ile-de-france/paris/restaurant/le-cinq6102,Paris,Modern Cuisine,48.86858,2.30105
1331,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a49bbea6-0107-43cf-8949-d476fdc5ccb3.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Pavillon,https://guide.michelin.com//en/hauts-de-france/le-touquet-paris-plage/restaurant/le-pavillon9000,Le Touquet-Paris-Plage,Creative,50.522305,1.590546
1332,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cf4e8baa-835c-4018-8ac0-6f27db9f3bec.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Alan Geaam,https://guide.michelin.com//en/ile-de-france/paris/restaurant/alan-geaam,Paris,Creative,48.871487,2.292327
1333,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/46a48616-73d8-42bb-9e17-e1f5685b1046.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Nicolas Carro - Hôtel de Carantec,https://guide.michelin.com//en/bretagne/carantec/restaurant/nicolas-carro,Carantec,Modern Cuisine,48.670666,-3.912736
1334,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/883e58c8-919d-4345-ad00-22c91762a13e.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Divellec,https://guide.michelin.com//en/ile-de-france/paris/restaurant/divellec,Paris,Seafood,48.861031,2.311467
1335,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/56bcaf1c-9400-4e49-a059-f82098a58e03.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Maison Decoret,https://guide.michelin.com//en/auvergne-rhone-alpes/vichy/restaurant/maison-decoret,Vichy,"Creative, Creative",46.124626,3.419229
1336,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/89871cd1-fe66-4f5e-8faf-01791efdd395.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Château du Mont Joly,https://guide.michelin.com//en/bourgogne-franche-comte/sampans/restaurant/chateau-du-mont-joly,Sampans,Modern Cuisine,47.123138,5.45684
1337,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e29b66e0-023b-4c81-8dcd-015322278768.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",1741,https://guide.michelin.com//en/grand-est/strasbourg/restaurant/1741,Strasbourg,Modern Cuisine,48.580601,7.753578
1338,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d9ca5698-2382-46b9-8c7b-619ab25837ee.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Au Déjeuner de Sousceyrac,https://guide.michelin.com//en/occitanie/sousceyrac/restaurant/au-dejeuner-de-sousceyrac,Sousceyrac,Classic Cuisine,44.87286,2.035848
1339,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d75ce7a3-78ad-4023-86b9-e3833e907e14.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Table Breizh Café,https://guide.michelin.com//en/bretagne/cancale/restaurant/la-table-breizh-cafe,Cancale,Creative,48.670876,-1.851718
1340,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/850c7aa4-1fd0-4c76-88f4-5ffa139b27b8.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Toya,https://guide.michelin.com//en/grand-est/faulquemont/restaurant/toya,Faulquemont,Creative,49.05619,6.627583
1341,1,MICHELIN Guide France,"https://static.pxlecdn.com/photos/226088476/original/4903644c8c9e4a41cbf0.jpg"" width=""362"" height=""203",Fontevraud Le Restaurant,https://guide.michelin.com//en/pays-de-la-loire/fontevraud-l-abbaye/restaurant/fontevraud-le-restaurant,Fontevraud-l'Abbaye,Creative,47.179951,0.052256
1342,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/bd74442f-14c5-4510-bdf5-83bfc5b2c4e3.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Loiseau des Ducs,https://guide.michelin.com//en/bourgogne-franche-comte/dijon/restaurant/loiseau-des-ducs,Dijon,Modern Cuisine,47.3209,5.041264
1343,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/283d22e3-655a-4669-9259-9b06add0321c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Rustique,https://guide.michelin.com//en/auvergne-rhone-alpes/lyon/restaurant/rustique,Lyon,Creative,45.752064,4.826288
1344,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/eee9d45c-d926-4205-9e4e-62a6a61dfd64.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ô Saveurs,https://guide.michelin.com//en/occitanie/rouffiac-tolosan/restaurant/o-saveurs,Rouffiac-Tolosan,Modern Cuisine,43.664001,1.524975
1345,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3e094683-63ba-41e2-9f3e-a7efc8ab2408.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Racines,https://guide.michelin.com//en/bretagne/rennes/restaurant/racines542026,Rennes,Modern Cuisine,48.107544,-1.682698
1346,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0874165b-70ea-4ee6-927e-4798869c6d32.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Takao Takano,https://guide.michelin.com//en/auvergne-rhone-alpes/lyon/restaurant/takao-takano,Lyon,Creative,45.770519,4.842576
1347,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1b0f563e-6967-4aa4-8d71-836ce451c8f7.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Les Agitateurs,https://guide.michelin.com//en/provence-alpes-cote-dazur/nice/restaurant/les-agitateurs,Nice,Creative,43.700577,7.284323
1348,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3b157c16-dcd7-4f93-9a17-15a46b2e8752.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Hostellerie de l'Abbaye de la Celle,https://guide.michelin.com//en/provence-alpes-cote-dazur/la-celle/restaurant/hostellerie-de-l-abbaye-de-la-celle,La Celle,Mediterranean Cuisine,43.393814,6.040567
1349,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9a3afe23-6354-46d5-b763-df28f5f3f587.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Au Souper Fin,https://guide.michelin.com//en/normandie/frichemesnil/restaurant/au-souper-fin,Frichemesnil,Modern Cuisine,49.622559,1.139349
1350,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9758e587-1f4d-474f-afd6-6d6aefb001d4.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Villa René Lalique,https://guide.michelin.com//en/grand-est/wingen-sur-moder/restaurant/villa-rene-lalique,Wingen-sur-Moder,Creative,48.918678,7.365143
1351,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cf1a9e77-7a3c-4ff2-b086-de9929b02a5a.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Clovis,https://guide.michelin.com//en/provence-alpes-cote-dazur/tourrettes-sur-loup/restaurant/clovis,Tourrettes-sur-Loup,Modern Cuisine,43.715401,7.05873
1352,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e6173189-9b30-4ddf-baa3-de70ec0556c6.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Meurice Alain Ducasse,https://guide.michelin.com//en/ile-de-france/paris/restaurant/le-meurice-alain-ducasse,Paris,"Modern Cuisine, Modern Cuisine",48.86525,2.32784
1353,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9982016d-89c7-45b0-ac9d-9107e332a543.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Atmosphères,https://guide.michelin.com//en/auvergne-rhone-alpes/le-bourget-du-lac/restaurant/atmospheres,Le Bourget-du-Lac,Creative,45.660507,5.852458
1354,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/39a77c41-4152-4f37-a164-c16e90de4e96.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Tentazioni,https://guide.michelin.com//en/nouvelle-aquitaine/bordeaux/restaurant/tentazioni,Bordeaux,Italian,44.843555,-0.581604
1355,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f37763cb-3c65-4161-a2ac-06583fde5323.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Armani Ristorante,https://guide.michelin.com//en/ile-de-france/paris/restaurant/armani-ristorante,Paris,Italian,48.853722,2.33294
1356,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8ed79816-dcc3-4d86-9458-5c781d87ac4d.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",A Casa di Ma,https://guide.michelin.com//en/corse/lumio/restaurant/a-casa-di-ma,Lumio,Creative,42.581135,8.831973
1357,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2fc6a0fa-ce0c-4174-a20b-57bdf9a061c0.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ima,https://guide.michelin.com//en/bretagne/rennes/restaurant/ima,Rennes,Creative,48.106686,-1.684632
1358,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e9df751b-b20f-4f3a-8013-d5667bb5ec8a.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Maison Kieny,https://guide.michelin.com//en/grand-est/riedisheim/restaurant/maison-kieny,Riedisheim,Modern Cuisine,47.749584,7.368219
1359,2,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3af79d5b-a2fa-4ffa-8138-53c26bb21645.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Le Chabichou by Stéphane Buron,https://guide.michelin.com//en/auvergne-rhone-alpes/courchevel/restaurant/le-chabichou-by-stephane-buron,Courchevel,Classic Cuisine,45.416161,6.629984
1360,1,MICHELIN Guide France,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f9c16af8-879d-4050-a2ec-eafdbb7ae7aa.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Prima,https://guide.michelin.com//en/auvergne-rhone-alpes/megve/restaurant/prima,Megève,Classic Cuisine,45.8564,6.6285
